,attrs,label,level,site,tag,text,url
2384,"{'href': 'https://www.facebook.com/sharer/sharer.php?u=https://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/', 'target': '_blank'}",None,9,fullfact,a,Share,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2385,{'src': '/static/img/social/facebook-logo.svg'},None,10,fullfact,img,,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2386,{},None,10,fullfact,p,Share,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2387,{'class': ['facebook-count']},None,10,fullfact,p,,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2388,"{'class': ['col-xs-6', 'twitter']}",None,8,fullfact,div,Tweet,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2389,"{'href': 'https://twitter.com/intent/tweet?text=How valuable is Bombardier to the economy of Northern Ireland?&url=https://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/&via=FullFact', 'target': '_blank'}",None,9,fullfact,a,Tweet,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2390,{'src': '/static/img/social/twitter.svg'},None,10,fullfact,img,,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2391,{},None,10,fullfact,p,Tweet,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2392,"{'class': ['col-xs-12', 'col-md-7', 'col-sm-12', 'col-xs-12', 'article-post-content']}",Body,6,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”Owen Smith, 12 October 2017Plane and train manufacturer Bombardier itself claims it “produces around 10% of Northern Ireland’s total manufacturing exports”, not GDP as Mr Smith claimed. Bombardier’s claim suggests it’s closer to 2% of GDP.It’s very possible Mr Smith misspoke when he made the claim and meant to say this. We’re trying to confirm whether Bombardier recognises Mr Smith’s version.Jobs at Bombardier are threatened due to a trade dispute. Bom",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2393,{'class': ['row']},None,7,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”Owen Smith, 12 October 2017Plane and train manufacturer Bombardier itself claims it “produces around 10% of Northern Ireland’s total manufacturing exports”, not GDP as Mr Smith claimed. Bombardier’s claim suggests it’s closer to 2% of GDP.It’s very possible Mr Smith misspoke when he made the claim and meant to say this. We’re trying to confirm whether Bombardier recognises Mr Smith’s version.Jobs at Bombardier are threatened due to a trade dispute. Bom",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2394,{'class': ['col-xs-12']},None,8,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”Owen Smith, 12 October 2017Plane and train manufacturer Bombardier itself claims it “produces around 10% of Northern Ireland’s total manufacturing exports”, not GDP as Mr Smith claimed. Bombardier’s claim suggests it’s closer to 2% of GDP.It’s very possible Mr Smith misspoke when he made the claim and meant to say this. We’re trying to confirm whether Bombardier recognises Mr Smith’s version.Jobs at Bombardier are threatened due to a trade dispute. Bom",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2395,"{'class': ['brief-claim-conclusion', 'col-xs-12', 'no-padding'], 'id': 'briefClaimConclusion'}",None,9,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2396,{},None,10,fullfact,style,.hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; },http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2397,{'class': ['title']},None,10,fullfact,p,In brief,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2398,{'class': ['box-panel']},None,10,fullfact,div,"ClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2399,"{'class': ['inner-row', 'row']}",None,11,fullfact,div,"ClaimBombardier is worth 10% of Northern Ireland’s GDP.ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2400,"{'class': ['col-xs-12', 'col-sm-6', 'col-left']}",Claim,12,fullfact,div,ClaimBombardier is worth 10% of Northern Ireland’s GDP.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2401,{},None,13,fullfact,h4,Claim,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2402,{},None,13,fullfact,p,Bombardier is worth 10% of Northern Ireland’s GDP.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2403,"{'class': ['col-xs-12', 'col-sm-6', 'col-right']}",Credibility,12,fullfact,div,"ConclusionWe’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2404,{},None,13,fullfact,h4,Conclusion,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2405,{},None,13,fullfact,p,"We’ve seen no evidence for this. Bombardier claims it makes up 10% of Northern Ireland’s manufacturing exports, which is about 2% of its GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2406,"{'class': ['col-xs-12', 'no-padding']}",None,9,fullfact,div,"“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”Owen Smith, 12 October 2017Plane and train manufacturer Bombardier itself claims it “produces around 10% of Northern Ireland’s total manufacturing exports”, not GDP as Mr Smith claimed. Bombardier’s claim suggests it’s closer to 2% of GDP.It’s very possible Mr Smith misspoke when he made the claim and meant to say this. We’re trying to confirm whether Bombardier recognises Mr Smith’s version.Jobs at Bombardier are threatened due to a trade dispute. Bombardier is a Canadian company. Their plant in Belfast is involved in producing the C-Series plane.US plane manufacturer Boeing claims that Bombardier was able to sell the C-Series to the US airline Delta at a reduced price because Canada and the UK had provided illegal state subsidies to the company.The US Department of Commerce is investigating the case. If they decide against Bombar",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2407,{},None,10,fullfact,blockquote,"“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”Owen Smith, 12 October 2017",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2408,{},None,11,fullfact,p,"“If Bombardier were to be lost to Northern Ireland it would be a cataclysmic blow to our economy here, it’s fully 10% of the entire GDP of Northern Ireland.”",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2409,{},None,11,fullfact,p,"Owen Smith, 12 October 2017",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2410,{'href': 'https://www.bbc.co.uk/iplayer/episode/b098nqqb/question-time-12102017'},None,12,fullfact,a,12 October 2017,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2411,{},None,10,fullfact,p,"Plane and train manufacturer Bombardier itself claims it “produces around 10% of Northern Ireland’s total manufacturing exports”, not GDP as Mr Smith claimed. Bombardier’s claim suggests it’s closer to 2% of GDP.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2412,{'href': 'http://uk.bombardier.com/en/about-us/bombardier-in-country.html'},None,11,fullfact,a,claims,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2413,{},None,10,fullfact,p,It’s very possible Mr Smith misspoke when he made the claim and meant to say this. We’re trying to confirm whether Bombardier recognises Mr Smith’s version.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2414,{},None,10,fullfact,p,Jobs at Bombardier are threatened due to a trade dispute. Bombardier is a Canadian company. Their plant in Belfast is involved in producing the C-Series plane.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2415,{},None,10,fullfact,p,US plane manufacturer Boeing claims that Bombardier was able to sell the C-Series to the US airline Delta at a reduced price because Canada and the UK had provided illegal state subsidies to the company.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2416,{},None,10,fullfact,p,"The US Department of Commerce is investigating the case. If they decide against Bombardier, the cost of importing the plane the Belfast factory helps make to the US could rise sharply with “serious implications for the workers” at the Belfast plant, according to the UK government.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2417,{'href': 'http://enforcement.trade.gov/download/factsheets/factsheet-canada-large-civil-aircraft-cvd-prelim-092617.pdf'},None,11,fullfact,a,investigating,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2418,{'href': 'https://hansard.parliament.uk/Commons/2017-10-10/debates/92BCBE8B-21EF-401D-890D-4FF97994E93A/Bombardier'},None,11,fullfact,a,serious implications,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2419,{},None,10,fullfact,p,Based on published figures Owen Smith’s statement that Bombarder makes up 10% of the Northern Ireland economy is unlikely to be right. We’ve asked his office for more details.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2420,{},None,10,fullfact,h2,Bombardier and the Northern Irish economy,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2421,{},None,10,fullfact,p,"Northern Ireland’s economy was worth about £34 billion in 2015, according to estimates from the Office for National Statistics. So 10%—as Mr Smith’s claim suggests—is in the region of £3.4 billion.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2422,{'href': 'https://www.nisra.gov.uk/publications/regional-gross-value-added-income-approach-1997-2015'},None,11,fullfact,a,£34 billion,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2423,{},None,10,fullfact,p,"Figures suggest that about 22% of the NI economy comes from manufacturing exports. If Bombardier does make up 10% of that, as the company itself says, then its exports would be worth about about £760 million and account for roughly 2% of the overall economy.",http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2424,{'href': 'https://www.nisra.gov.uk/publications/current-publication-broad-economy-sales-exports-statistics'},None,11,fullfact,a,22% of the NI economy,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2425,{},None,10,fullfact,p,Separate figures suggest the manufacturing of transport equipment as a whole is worth just under 2% of the economy.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2426,{'href': 'https://www.nisra.gov.uk/publications/regional-gross-value-added-income-approach-1997-2015'},None,11,fullfact,a,just under 2%,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2427,{},None,10,fullfact,p,These calculations are very rough and neither will show Bombardier’s exact contribution to Northern Ireland’s economy. But they do suggest 10% is unrealistically high.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2428,{'style': 'font-size:20px; margin-top:40px;'},None,10,fullfact,p,This factcheck is part of a roundup of BBC Question Time. Read the roundup.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2429,{},None,11,fullfact,b,This factcheck is part of a roundup of BBC Question Time. Read the roundup.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2430,{'href': '/bbcqt/2017/Oct/12'},None,12,fullfact,a,Read the roundup,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
2431,{'class': ['donate-ask']},None,10,fullfact,div,Isn't it nice to have the whole picture?We rely on your donations to continue and grow our factchecking efforts - to help us maintain our independence we need 1000 donors to give £10 a month. We are currently at 607 - please help Full Fact grow.,http://fullfact.org/economy/how-valuable-bombardier-economy-northern-ireland/
